"Município";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";" Total"
"110094 CUJUBIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"110100 GOVERNADOR JORGE TEIXEIRA";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7"
"110110 ITAPUA DO OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"0";"10"
"110120 MINISTRO ANDREAZZA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"2";"1";"0";"1";"2";"0";"1";"4";"5";"4";"27"
"110140 MONTE NEGRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"3"
"110145 PARECIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5"
"110147 PRIMAVERA DE RONDONIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"4";"1";"10";"2";"6";"1";"5";"1";"1";"3";"3";"44"
"110148 SAO FELIPE D\'OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"9";"4";"5";"5";"4";"4";"5";"3";"10";"6";"64"
"110150 SERINGUEIRAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2"
"120001 ACRELANDIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"6";"2";"5";"5";"4";"8";"9";"2";"8";"7";"10";"26";"19";"15";"16";"14";"21";"10";"31";"5";"12";"3";"8";"254"
"120005 ASSIS BRASIL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"7";"3";"7";"1";"5";"8";"32";"11";"18";"10";"6";"19";"8";"14";"9";"11";"12";"19";"21";"12";"17";"21";"9";"282"
"120010 BRASILEIA";"0";"0";"0";"0";"0";"0";"0";"0";"2";"21";"14";"15";"4";"10";"6";"4";"2";"22";"2";"15";"32";"21";"47";"8";"63";"32";"48";"22";"34";"51";"26";"75";"34";"34";"27";"42";"713"
"120013 BUJARI";"0";"0";"0";"0";"0";"0";"9";"20";"16";"14";"16";"10";"3";"19";"13";"23";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"183"
"120017 CAPIXABA";"11";"12";"10";"18";"14";"14";"0";"0";"0";"0";"0";"0";"6";"9";"13";"18";"10";"12";"13";"18";"24";"16";"15";"9";"21";"10";"25";"11";"7";"17";"3";"80";"0";"0";"0";"0";"416"
"120020 CRUZEIRO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"29";"49";"69";"64";"55";"85";"72";"93";"66";"72";"84";"120";"92";"142";"97";"140";"162";"156";"178";"145";"133";"159";"175";"2467"
"120025 EPITACIOLANDIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"4";"5";"7";"7";"5";"73";"2";"0";"0";"3";"116"
"120030 FEIJO";"0";"9";"1";"0";"2";"0";"8";"9";"0";"0";"0";"0";"5";"4";"0";"0";"0";"0";"0";"2";"1";"1";"1";"1";"26";"29";"68";"57";"49";"59";"67";"69";"27";"37";"31";"31";"594"
"120032 JORDAO";"16";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"13";"25";"22";"18";"17";"36";"39";"23";"20";"13";"19";"14";"14";"22";"15";"19";"13";"23";"40";"26";"23";"28";"19";"536"
"120033 MANCIO LIMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"37";"32";"42";"16";"28";"40";"26";"36";"33";"21";"28";"30";"28";"27";"20";"38";"42";"32";"88";"13";"23";"18";"18";"761"
"120034 MANOEL URBANO";"7";"8";"7";"8";"7";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"6";"0";"18";"5";"12";"9";"38";"6";"6";"6";"9";"166"
"120035 MARECHAL THAUMATURGO";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"28";"35";"38";"22";"18";"33";"27";"32";"19";"35";"12";"23";"30";"39";"46";"13";"15";"41";"24";"37";"26";"28";"28";"699"
"120038 PLACIDO DE CASTRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"61";"8";"14";"0";"0";"0";"0";"0";"12";"27";"52";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"192"
"120039 PORTO WALTER";"15";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"15";"17";"15";"15";"30";"23";"20";"17";"27";"13";"21";"17";"22";"22";"11";"22";"30";"43";"15";"25";"27";"25";"508"
"120040 RIO BRANCO";"2";"1";"3";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"3";"2";"1";"0";"40";"114";"89";"88";"59";"98";"290";"244";"499";"605";"320";"339";"487";"1484";"436";"508";"525";"412";"6653"
"120043 SANTA ROSA DO PURUS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"14";"9";"11";"10";"13";"12";"14";"13";"25";"8";"10";"32";"23";"21";"10";"21";"11";"15";"71";"19";"20";"10";"13";"418"
"120045 SENADOR GUIOMARD";"31";"21";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"6";"19";"13";"10";"14";"10";"38";"19";"30";"20";"22";"31";"35";"47";"20";"17";"32";"20";"484"
"120050 SENA MADUREIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"29";"40";"24";"31";"26";"63";"31";"46";"41";"38";"41";"62";"39";"53";"53";"58";"79";"89";"181";"56";"49";"63";"61";"1282"
"120060 TARAUACA";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93";"0";"0";"0";"0";"96"
"120070 XAPURI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"7";"3";"4";"11";"18";"76";"25";"28";"26";"16";"221"
"120080 PORTO ACRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"4";"5";"7";"9";"3";"11";"17";"25";"15";"26";"28";"19";"34";"39";"20";"18";"28";"11";"323"
"130002 ALVARAES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"31";"28";"25";"15";"11";"127"
"130006 AMATURA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"30";"9";"10";"20";"10";"97"
"130008 ANAMA";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"14";"5";"14";"7";"13";"20";"15";"0";"11";"12";"122"
"130010 ANORI";"0";"0";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"11";"17";"5";"8";"8";"11";"26";"16";"17";"17";"15";"185"
"130014 APUI";"28";"10";"0";"12";"13";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"17";"18";"26";"17";"16";"20";"24";"15";"234"
"130020 ATALAIA DO NORTE";"0";"7";"0";"42";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"14";"1";"0";"0";"7";"15";"83";"24";"21";"21";"20";"294"
"130030 AUTAZES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"23";"0";"0";"0";"23";"47"
"130040 BARCELOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"3";"9";"72";"22";"36";"26";"13";"192"
"130050 BARREIRINHA";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66";"33";"35";"36";"84";"100";"84";"44";"43";"38";"37";"44";"49";"54";"72";"48";"920"
"130060 BENJAMIN CONSTANT";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"3";"1";"0";"5";"1";"93";"3";"1";"4";"3";"118"
"130063 BERURI";"0";"0";"0";"0";"0";"0";"0";"37";"0";"30";"52";"0";"23";"2";"40";"43";"66";"36";"21";"5";"9";"68";"31";"30";"48";"46";"38";"32";"59";"27";"38";"64";"33";"37";"32";"20";"967"
"130068 BOA VISTA DO RAMOS";"0";"0";"0";"0";"41";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"11";"11";"3";"15";"26";"23";"171"
"130070 BOCA DO ACRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"2";"37";"3";"3";"1";"1";"50"
"130080 BORBA";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"18";"0";"2";"2";"1";"39"
"130083 CAAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"24";"17";"17";"12";"4";"85"
"130090 CANUTAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"3";"9";"3";"21";"21";"15";"74"
"130100 CARAUARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"1";"5";"6";"18";"45";"26";"27";"22";"27";"182"
"130110 CAREIRO";"21";"0";"34";"50";"56";"41";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"2";"0";"0";"5";"0";"216"
"130115 CAREIRO DA VARZEA";"0";"2";"0";"9";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";"0";"39"
"130120 COARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"88";"1";"11";"21";"41";"164"
"130130 CODAJAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"7";"28";"41";"28";"25";"39";"51";"38";"37";"35";"29";"365"
"130140 EIRUNEPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"91";"1";"15";"80";"45";"239"
"130150 ENVIRA";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"1";"0";"0";"0";"28"
"130160 FONTE BOA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"4";"5";"4";"2";"6";"15";"8";"4";"12";"11";"82"
"130165 GUAJARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"46";"32";"28";"15";"24";"166"
"130170 HUMAITA";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"5";"0";"4";"1";"25";"45";"83";"31";"96";"82";"70";"64";"45";"56";"23";"156";"48";"63";"92";"73";"1080"
"130180 IPIXUNA";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"5";"14";"36"
"130185 IRANDUBA";"72";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"15";"57";"39";"53";"48";"41";"55";"85";"84";"50";"71";"61";"62";"819"
"130190 ITACOATIARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"2";"20";"36";"116";"54";"73";"109";"96";"508"
"130195 ITAMARATI";"6";"0";"4";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"10";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"78"
"130200 ITAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"11";"10";"17";"12";"20";"14";"98"
"130210 JAPURA";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"8";"17";"7";"10";"15";"13";"11";"16";"34";"14";"13";"15";"14";"193"
"130220 JURUA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"9";"0";"0";"4";"0";"4";"0";"37";"0";"0";"0";"1";"59"
"130230 JUTAI";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"9";"11";"4";"3";"2";"5";"40";"10";"26";"25";"26";"187"
"130240 LABREA";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"8";"4";"12";"20";"43";"33";"32";"49";"32";"268"
"130250 MANACAPURU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"27"
"130255 MANAQUIRI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"10";"26";"22";"25";"16";"27";"24";"24";"29";"24";"35";"18";"24";"6";"1";"312"
"130260 MANAUS";"0";"0";"0";"0";"0";"0";"24";"67";"50";"0";"122";"125";"55";"58";"7";"14";"5";"8";"16";"17";"13";"15";"7";"30";"400";"364";"507";"548";"525";"709";"745";"6983";"1007";"1187";"1349";"1314";"16271"
"130270 MANICORE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"14";"50";"40";"51";"106";"47";"73";"65";"45";"492"
"130280 MARAA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"37";"16";"25";"8";"15";"8";"111"
"130290 MAUES";"20";"104";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"8";"47";"123";"36";"38";"42";"51";"512"
"130300 NHAMUNDA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"6";"2";"4";"2";"0";"3";"17";"3";"9";"11";"10";"71"
"130310 NOVA OLINDA DO NORTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"2";"6";"14";"8";"5";"18";"10";"70"
"130320 NOVO AIRAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0";"12";"17";"0";"26";"27";"25";"8";"10";"1";"21";"16";"24";"25";"16";"25";"22";"294"
"130330 NOVO ARIPUANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"7"
"130340 PARINTINS";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"14";"37";"21";"25";"31";"21";"33";"37";"61";"66";"72";"466"
"130350 PAUINI";"0";"0";"0";"18";"17";"0";"0";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"0";"0";"0";"119"
"130353 PRESIDENTE FIGUEIREDO";"0";"0";"0";"0";"0";"0";"0";"15";"3";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"0";"0";"2";"2";"114"
"130356 RIO PRETO DA EVA";"0";"0";"0";"0";"0";"0";"0";"0";"37";"33";"44";"36";"22";"47";"37";"43";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"39";"384"
"130360 SANTA ISABEL DO RIO NEGRO";"0";"25";"12";"15";"13";"34";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"17";"9";"17";"2";"171"
"130370 SANTO ANTONIO DO ICA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"35";"0";"0";"38";"38";"123"
"130380 SAO GABRIEL DA CACHOEIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"9";"1";"1";"1";"1";"2";"2";"24";"31";"29";"39";"17";"35";"31";"23";"43";"52";"165";"28";"64";"34";"51";"684"
