"Município";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"2021/Jan";"2021/Fev";"2021/Mar";"2021/Abr";"2021/Mai";"2021/Jun";"2021/Jul";"2021/Ago";"2021/Set";"2021/Out";"2021/Nov";"2021/Dez";" Total"
"110020 PORTO VELHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"2";"0";"0";"0";"13";"3";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"24"
"110025 PRESIDENTE MEDICI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"110033 NOVA MAMORE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"110037 ALTO ALEGRE DOS PARECIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2"
"110080 CANDEIAS DO JAMARI";"0";"0";"0";"0";"0";"0";"1";"1";"38";"8";"4";"1";"1";"14";"4";"0";"0";"27";"3";"9";"4";"86";"71";"1";"1";"0";"0";"10";"0";"1";"1";"0";"0";"0";"0";"0";"286"
"110092 CHUPINGUAIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"1";"3";"1";"1";"0";"0";"0";"3";"1";"14"
"110110 ITAPUA DO OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"110120 MINISTRO ANDREAZZA";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110130 MIRANTE DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110140 MONTE NEGRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"2";"2";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"14"
"110145 PARECIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"10";"21";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34"
"110146 PIMENTEIRAS DO OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110147 PRIMAVERA DE RONDONIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110148 SAO FELIPE D\'OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110155 TEIXEIROPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3"
"110175 VALE DO ANARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"123"
"120010 BRASILEIA";"2";"2";"2";"0";"4";"0";"0";"0";"0";"0";"2";"1";"5";"0";"6";"0";"2";"2";"8";"3";"1";"6";"1";"0";"1";"0";"3";"4";"6";"3";"2";"2";"4";"2";"0";"2";"76"
"120013 BUJARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"3"
"120017 CAPIXABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"8";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15"
"120020 CRUZEIRO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"1";"1";"1";"4";"1";"6";"5";"1";"32";"2";"2";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"2";"69"
"120025 EPITACIOLANDIA";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"9";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20"
"120030 FEIJO";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"2";"0";"0";"19"
"120032 JORDAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"2";"16"
"120033 MANCIO LIMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"3"
"120034 MANOEL URBANO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"0";"11"
"120035 MARECHAL THAUMATURGO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"41"
"120038 PLACIDO DE CASTRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"11"
"120039 PORTO WALTER";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"120040 RIO BRANCO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"4";"0";"2";"0";"1";"1";"1";"10";"1";"1";"2";"2";"1";"1";"1";"30"
"120043 SANTA ROSA DO PURUS";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6"
"120045 SENADOR GUIOMARD";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"2";"0";"0";"0";"0";"1";"10";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"23"
"120050 SENA MADUREIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"7"
"120060 TARAUACA";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"2";"2";"0";"27";"4";"2";"10";"1";"1";"0";"3";"2";"0";"1";"3";"1";"2";"0";"66"
"120070 XAPURI";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"23";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35"
"120080 PORTO ACRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"3";"2";"1";"3";"2";"0";"0";"0";"1";"0";"2";"0";"0";"2";"0";"0";"0";"4";"23"
"130006 AMATURA";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9"
"130008 ANAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"130010 ANORI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"130014 APUI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4"
"130020 ATALAIA DO NORTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"5"
"130030 AUTAZES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2"
"130040 BARCELOS";"0";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"5";"4";"1";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"3";"0";"0";"30"
"130050 BARREIRINHA";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"22"
"130060 BENJAMIN CONSTANT";"1";"0";"2";"1";"0";"0";"1";"0";"3";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"130063 BERURI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3"
"130068 BOA VISTA DO RAMOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"130070 BOCA DO ACRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"130080 BORBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"2"
"130083 CAAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10"
"130090 CANUTAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"130100 CARAUARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0";"2";"0";"0";"6"
"130115 CAREIRO DA VARZEA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0";"2";"0";"1";"0";"0";"0";"1";"1";"0";"0";"11"
"130120 COARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"130140 EIRUNEPE";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"14"
"130150 ENVIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"3";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"12"
"130160 FONTE BOA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"9"
"130165 GUAJARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"130170 HUMAITA";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6"
"130180 IPIXUNA";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"1";"3";"12"
"130185 IRANDUBA";"0";"0";"0";"0";"1";"0";"0";"1";"2";"2";"0";"2";"0";"0";"0";"0";"5";"0";"6";"6";"0";"53";"5";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"85"
"130190 ITACOATIARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"1";"0";"0";"0";"0";"0";"1";"19";"1";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"29"
"130195 ITAMARATI";"0";"0";"0";"0";"0";"6";"0";"8";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24"
"130210 JAPURA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"7"
"130230 JUTAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"2";"0";"0";"1";"8";"0";"0";"2";"6";"2";"1";"3";"0";"0";"0";"0";"4";"0";"0";"35"
"130240 LABREA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"1";"0";"2";"7"
"130250 MANACAPURU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"130255 MANAQUIRI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6"
"130260 MANAUS";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"3";"0";"3";"3";"0";"0";"4";"12";"1";"2";"2";"14";"9";"3";"2";"7";"3";"4";"3";"4";"3";"5";"1";"1";"1";"1";"95"
"130270 MANICORE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"130280 MARAA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"130310 NOVA OLINDA DO NORTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"8"
"130320 NOVO AIRAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"11";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"18"
"130330 NOVO ARIPUANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"4"
"130340 PARINTINS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"4";"0";"0";"1";"0";"3";"0";"0";"2";"1";"0";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"18"
"130350 PAUINI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"130353 PRESIDENTE FIGUEIREDO";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"11"
"130356 RIO PRETO DA EVA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"130360 SANTA ISABEL DO RIO NEGRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"3"
"130370 SANTO ANTONIO DO ICA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"8";"3";"4";"6";"2";"0";"2";"3";"0";"13";"0";"7";"6";"0";"0";"2";"4";"0";"62"
"130390 SAO PAULO DE OLIVENCA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"130395 SAO SEBASTIAO DO UATUMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"4";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"9"
"130406 TABATINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"3"
"130410 TAPAUA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"130420 TEFE";"1";"0";"2";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"30"
"130423 TONANTINS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"1";"0";"0";"10"
"130426 UARINI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"3"
"130430 URUCARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"140002 AMAJARI";"0";"1";"4";"0";"4";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"140005 ALTO ALEGRE";"6";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11"
"140010 BOA VISTA";"35";"45";"25";"28";"23";"15";"20";"26";"23";"24";"28";"2";"0";"0";"0";"1";"0";"0";"18";"0";"4";"19";"14";"0";"0";"0";"0";"0";"1";"1";"0";"0";"2";"2";"2";"0";"358"
"140015 BONFIM";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"11"
"140017 CANTA";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"65";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"77"
"140020 CARACARAI";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"140023 CAROEBE";"0";"1";"1";"7";"3";"2";"2";"0";"2";"4";"3";"1";"2";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"33"
"140028 IRACEMA";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"15"
"140030 MUCAJAI";"3";"0";"2";"1";"5";"1";"1";"0";"0";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18"
